0_mfcc,1_mfcc,2_mfcc,3_mfcc,4_mfcc,5_mfcc,6_mfcc,7_mfcc,8_mfcc,9_mfcc,10_mfcc,11_mfcc,12_mfcc,13_mfcc,14_mfcc,15_mfcc,16_mfcc,17_mfcc,18_mfcc,19_mfcc,zero_crossing_rate_mean,spectral_bandwidth_mean,spectral_rolloff_mean,chroma_stft_mean,chroma_cqt_mean,spectral_centroid_mean,root_mean_square_mean,spectral_contrast_mean,spectral_flatness_mean,genre
-31.293402,55.862026,11.592176,18.814913,-5.7355604,14.335411,-10.487548,4.183739,-19.232346,2.8397217,-10.440643,1.6485624,-10.288485,2.3473814,-11.408005,2.4105392,-10.389934,0.0038259106,-12.98955,4.591785,0.2048362554505814,3069.211691068847,7394.0011809593025,0.32590863,0.51945364,3535.797555522269,0.17240553,23.42599807808235,0.035636805,6.0
-45.892513,21.648794,-1.9679341,32.711475,-10.282528,5.1668487,-10.734084,4.889165,-14.521844,3.2117116,-10.918625,-0.27253506,-20.670753,-8.530831,-20.328163,-7.0233755,-23.054451,-9.323019,-20.023746,-6.8294086,0.0662938317587209,2903.230795042271,6902.192837027616,0.1972476,0.26769367,3369.31087660347,0.36416867,23.843555469773605,0.0156349,3.0
-50.398846,83.451584,-5.2520094,28.383368,-8.514883,7.0541244,-17.13475,4.4636755,-13.969906,2.1415455,-11.272949,1.7354432,-10.442324,4.0902843,-10.095913,3.918325,-9.509483,1.0097077,-11.035399,0.9758841,0.1294728833575581,2563.098773771096,5562.702409611192,0.41739833,0.59856266,2592.350209046118,0.1450166,21.797793185751367,0.030721353,6.0
-122.3088,125.686966,-3.423264,31.99012,-6.1002045,2.4083638,-21.157112,2.2716887,-13.585365,-0.42728662,-11.391127,-0.8891231,-13.867078,-4.0735703,-10.676263,1.9218513,-8.743576,-0.83531606,-10.076813,2.4452152,0.0557594476744186,1983.140490780022,3106.0643963481107,0.26360866,0.427263,1500.4702063215177,0.1492001,24.522591638280115,0.0022946328,6.0
-62.54742,87.33582,-16.083265,24.70486,-10.42772,-1.733015,-18.007101,-1.2586709,-15.864315,-2.9390562,-20.19166,0.3355123,-13.959228,-0.83385277,-14.967386,-9.03912,-18.122751,0.61877066,-15.648009,-6.9749575,0.1046409429505813,2406.150909998385,4793.7917877906975,0.29036003,0.44551986,2235.221021138849,0.17878336,24.99311075767003,0.00867618,6.0
-92.58407,10.419822,1.736795,36.184887,-3.4178543,13.64692,-19.056458,-9.996873,-30.43135,-8.03908,-19.042135,-9.203426,-21.387901,-8.005968,-22.085629,-1.8335596,-18.56969,-3.9190645,-16.38839,-9.776681,0.2650231649709302,2724.874049274578,7062.615200308866,0.3239189,0.47240275,3893.942299693249,0.15920305,25.299722644186225,0.050671235,3.0
-125.29826,82.54349,-8.963063,19.87816,-11.866939,6.059791,-18.302986,2.1216075,-15.457709,3.6372535,-20.632286,2.0752654,-13.490819,0.85283756,-9.755943,-3.3746057,-11.255087,-1.1652255,-12.247992,0.59971964,0.0913733194040697,2503.0368123448857,5274.583144077035,0.22648057,0.29456168,2322.718829397996,0.10618322,27.787847563351672,0.008030992,6.0
-21.06566,88.87553,7.1598535,-0.92391545,-3.0514946,-9.399707,-24.85624,8.608917,-14.651152,1.4616067,-17.632776,1.864408,-11.226021,0.29414764,-18.5944,0.26077548,-14.345624,0.7811554,-9.402366,-2.4788418,0.1264409974563953,2865.172131148273,6604.533861736919,0.32505062,0.5797736,2632.7575215988463,0.2589035,23.068535419472376,0.017251756,2.0
-137.81242,86.880745,-12.332329,17.173714,-11.746119,9.377666,-9.241027,2.3728733,-14.993296,-0.5557975,-13.436619,-1.1687773,-7.811832,2.6568038,-10.874253,-1.3941675,-8.334722,1.5356005,-16.061008,-0.9258392,0.1097270167151162,2381.9211540088213,4889.814850563227,0.2782783,0.37913787,2296.931050240135,0.10319018,26.026111502207605,0.008042468,6.0
-108.78034,85.48176,-34.153915,12.2468405,-6.058552,1.4765327,-14.671959,-5.879386,-17.433294,-5.434306,-18.20821,-10.269184,-18.205826,-8.508655,-17.00966,-11.393519,-17.981789,-9.397294,-14.284017,-4.6315613,0.1220441951308139,2265.7519215404404,4696.667026253634,0.24405347,0.34442207,2322.0021691351526,0.15269761,25.35995799226732,0.015663913,3.0
-100.03884,65.425705,-16.307579,11.790791,-21.280872,7.22051,-13.999168,4.7580543,-6.627239,12.684766,-9.03969,2.3374157,-13.257179,3.2116234,-11.486389,0.6249404,-9.708151,12.411503,-5.987119,-0.80835253,0.1783021438953488,2555.9269412837093,5916.222519985465,0.26698586,0.50083333,2858.440498488839,0.09651132,26.00014223071524,0.011894849,6.0
-2.2955484,54.29097,-21.489529,1.1969984,-5.2085576,4.645994,-25.910112,-2.7367682,-19.833117,-5.794965,-16.042854,-3.3365612,-10.63121,7.4140067,-14.238663,0.2909405,-9.99603,-1.1612625,-17.226862,4.893712,0.1896438953488372,2846.9187579215227,6961.709608920785,0.3272672,0.53157824,3266.6617329395267,0.19731045,22.86778383842267,0.042055335,6.0
-76.1059,90.36575,0.40523753,17.300318,-3.2135868,9.664115,-12.691763,-4.01192,-17.726162,-0.8694308,-5.418785,0.9881998,-12.886623,3.0736034,-4.6416497,0.7212131,-10.366204,-1.7302248,-7.547196,2.2406783,0.1315861191860465,2597.5964771131853,5443.418479742006,0.35395133,0.52388436,2523.6682357001428,0.15355977,21.953925461739367,0.019441625,1.0
-139.14499,41.273857,-12.425806,12.640734,-9.643801,11.931402,-21.373554,-4.7075253,-1.247088,24.486258,5.990693,10.570993,-8.52632,5.3538365,-10.986347,4.6103544,-5.5408497,10.357486,-6.513748,3.168397,0.1944120185319767,2759.017482009945,6829.530795784884,0.2972089,0.41394544,3431.6678877402856,0.071556866,25.21129222142754,0.030175861,1.0
-148.5104,91.7327,-14.879025,18.79602,-6.992241,-3.0621042,-26.731024,-12.62547,-17.631338,-11.7676935,-22.620472,-10.640517,-20.409798,-11.597143,-18.849575,-6.145342,-19.265171,-9.864158,-17.85446,-3.6185575,0.053564453125,2253.011703206576,4167.476040152616,0.22751592,0.29313055,1932.609359002772,0.17266014,28.86591582574217,0.0028410552,3.0
-93.59051,109.15641,2.2052462,12.637532,-11.664651,3.0256789,-22.317778,-7.2017436,-20.4184,-4.865589,-18.331236,-4.2474594,-12.144443,5.4066496,-10.42828,-0.4897498,-9.43411,0.17885415,-13.7845,-2.151221,0.0672726653343023,2314.3714954782413,4115.946584302325,0.25015378,0.47480658,1839.6173240263245,0.18325166,23.419974937044767,0.0054447767,6.0
-102.57012,84.824326,-12.965288,20.713108,-15.256733,11.888521,-16.50511,6.0854383,-12.925331,0.78633803,-9.189844,2.1240973,-17.842453,-0.47860107,-9.066689,3.835756,-3.6026223,6.9596496,-16.783863,-9.691186,0.148305777616279,2411.3797738565527,5240.380405159884,0.2715373,0.42136973,2459.857615456,0.12820162,26.420569670296747,0.009149142,6.0
-133.24712,67.22391,-4.8480334,20.314318,-16.820507,10.29974,-11.414497,7.9982443,-8.090213,-3.0019596,-20.351038,7.567835,-5.9399204,0.9208934,-7.1647677,4.5625033,-9.837613,3.3277912,-14.487068,-3.878864,0.1684490824854651,2394.5364296685884,5131.437420512355,0.2850286,0.49354002,2467.980130505077,0.15794483,25.77311366955232,0.007908427,6.0
-178.9973,144.60474,12.4693985,10.990563,-4.8042107,4.9123797,-14.357102,-2.446463,-12.238518,-4.145745,-15.98469,-2.778511,-8.480208,0.2602762,-11.725204,0.27174214,-10.213676,-8.845479,-21.089712,1.2536567,0.0521666061046511,1805.2533091149871,2212.812045784884,0.27998903,0.5095665,1245.7803434279513,0.14257455,24.50974337367809,0.0012080963,6.0
-16.65444,59.909092,-12.309632,8.024884,-1.6390218,-4.656614,-17.849976,7.0632586,-7.4838457,9.655642,-10.492303,-0.98344654,-6.7581906,1.5377904,-10.449123,-6.864503,-16.102203,-4.9729958,-23.662836,-8.844778,0.1286780069040697,2807.9196289526417,6613.4225676780525,0.30302745,0.34294796,2912.118658383716,0.31701458,26.017952339870583,0.013689041,6.0
-164.15004,130.88435,-1.8883156,21.721842,-3.1527064,8.713344,-7.617033,-0.9611588,-10.476293,-1.7019719,-11.9767685,-2.8500068,-11.090034,-10.940468,-12.8085575,-6.0294194,-11.355675,-2.7850013,-5.417489,-6.071957,0.0554755632267441,1843.9387632317569,2879.2646825036336,0.26388574,0.31247947,1393.4558619870888,0.18001463,27.685990813986734,0.004796747,6.0
-0.19845481,78.317116,-3.9293764,11.275642,-11.816287,5.76614,-20.734175,6.6518455,-19.54848,3.7199862,-16.866465,-3.5484557,-12.8780775,4.052256,-10.222482,5.4852333,-11.164743,2.9734464,-12.28438,6.905636,0.1371616097383721,2765.1295447977272,6405.577080305233,0.30920047,0.44603944,2772.7934668597613,0.27285936,25.15823618634653,0.015171902,6.0
-133.30603,90.453094,18.213776,6.486252,0.46131238,8.430084,-2.4267936,-0.568649,-4.7474265,5.4067135,-13.938077,0.654924,-11.844161,-0.98709255,-18.581892,-9.103894,-21.805428,-4.3644805,-11.047792,1.327625,0.069985465116279,2722.842992353292,5280.867834756541,0.35663626,0.430477,2248.1288393152317,0.21125486,23.86768158914922,0.008244491,6.0
-68.76415,68.92422,-46.87955,3.1821363,-27.208036,0.27308547,-22.596085,-3.4041195,-17.087233,-3.5447876,-18.181648,-0.1806543,-14.304331,-2.1403956,-7.611228,3.40537,-10.393734,1.2344756,-8.320505,3.3998144,0.1659883720930232,2283.427075910316,5223.429267351017,0.37388423,0.48064092,2753.955378704956,0.14546049,22.92148981681973,0.023587123,1.0
-112.91734,61.1547,-30.562155,-0.20866615,-26.307438,9.19202,-17.014975,12.363786,-3.445749,13.513367,-5.059181,4.0314126,-1.2325692,10.709563,-1.4359709,11.096566,-4.5195584,8.378743,-3.9369473,2.7531943,0.2287870185319767,2502.664777814045,6147.904762445494,0.28495267,0.507562,3186.0130967343703,0.12514612,25.080359479726496,0.012872018,1.0
-22.33091,64.79872,0.26738045,10.703123,0.72845244,9.5363655,-16.569221,8.6255865,-13.318882,0.3824378,-12.249678,-0.3177498,-13.55573,1.9279549,-11.512594,1.1713879,-10.114128,1.1263818,-12.876481,1.8050811,0.157155023619186,3042.32476180227,7276.545069494913,0.3393452,0.47723058,3242.81919881831,0.17611144,23.3887543518142,0.03440146,6.0
-52.00122,43.871613,-15.533235,12.698931,-25.026846,1.6836721,-10.798971,8.930281,-9.139562,7.429538,-5.3134346,10.965264,-6.16891,8.399434,-11.427585,3.859957,-6.3381667,-4.889502,-10.372252,1.2930598,0.2598201308139535,2601.4994253139216,6641.4157317405525,0.34570435,0.5975907,3582.854449990696,0.16984177,22.34492737588005,0.04745179,1.0
-24.352016,61.990917,4.308485,29.960056,5.165943,15.380036,-6.101339,9.668262,-8.091177,0.5863338,-9.405246,2.6757696,-5.820327,7.2984285,-12.1665745,1.7039088,-11.035397,2.2787242,-11.310184,2.768775,0.1667911973110465,2889.602349239632,6714.00265715843,0.5123375,0.5794996,3128.142237035353,0.2035465,21.014961609559386,0.053921413,6.0
-42.62174,66.23352,31.086414,-7.7780104,-7.364117,3.1627374,-17.67079,7.90052,-25.63076,0.89006513,-22.233553,2.3189108,-15.855957,1.1728902,-7.8615403,5.569176,-2.95179,6.2216816,-7.219748,1.4619983,0.1496911337209302,3227.233032383001,7637.752032612645,0.28668404,0.48110938,3356.277001466693,0.223332,22.98975219354145,0.018026374,1.0
-119.74632,122.516655,1.8143072,13.215973,-12.887491,-3.5201042,-15.007574,-2.6646307,-19.88806,-3.6488957,-15.511658,-2.439895,-12.891199,-0.118721046,-10.69876,-6.800319,-11.9942465,-2.4766543,-8.992627,-0.20981573,0.071596793241279,2032.835642645638,3136.987077579942,0.31095263,0.48372823,1660.5957129354044,0.20533267,22.78349457069459,0.005465904,1.0
-144.41904,92.84762,-54.683838,5.168727,-31.829136,-3.363701,-25.402966,-6.218584,-18.74069,6.710478,-8.372775,-8.789116,-22.944141,-6.0668683,-8.837661,-3.6887434,-11.724384,0.5662831,-7.69394,0.63231075,0.1307685319767441,1945.817363516136,4137.279478561047,0.27912965,0.42525038,2130.973506124496,0.0872359,26.97467647747528,0.006810095,6.0
-80.427155,66.47788,-29.27383,-2.08758,-18.964315,2.2512896,-20.648457,-3.6414511,-16.878109,1.7550895,-9.646128,1.925232,-16.234436,1.8694255,-15.705499,4.635174,-8.550202,3.4195797,-13.306259,-5.5642962,0.1647699400436046,2522.9470481458434,5790.378474745639,0.24958089,0.44895586,2874.298642674253,0.14162998,24.498962980239305,0.01689623,1.0
-173.96072,105.37642,-29.691961,-14.137483,-18.897478,0.33736998,-26.065445,-6.203157,-6.72282,5.2182546,-0.9927317,9.953893,-3.4462738,8.04704,0.7395454,7.0045714,-8.157567,3.0596673,3.4536445,10.091787,0.1008278070494186,2001.6635414793784,3451.071379905524,0.22483478,0.43128374,1907.522211985892,0.12603262,25.721512255852083,0.0039865165,2.0
-114.48254,95.12328,34.17836,22.128643,-4.1941953,14.9889965,-14.494821,5.200387,-8.644078,3.190144,-11.34956,2.5232365,-14.870238,-1.6180136,-10.257695,0.98369277,-11.482692,-0.38275748,-10.376854,-0.8071516,0.0953204487645348,2719.5295704141954,5636.966921784157,0.39231533,0.5782904,2365.621776538447,0.15243104,21.9062846160446,0.016941424,0.0
-71.43096,75.66963,-34.87895,20.193188,-11.769311,10.792943,-16.177292,2.6027093,-16.511625,-6.843482,-20.221949,-3.2664137,-11.085238,0.057415772,-12.9412,-0.9994875,-7.927979,-3.180423,-15.097647,-4.4328413,0.1678847202034883,2347.9606644017035,5518.834767896075,0.34966013,0.37866744,2750.4439840863843,0.1429632,25.454067265688217,0.039454367,3.0
-214.89745,39.15944,-64.88538,16.375523,-17.098324,-0.40596172,-18.96518,2.0446415,-10.503275,12.448481,-14.366372,2.3515534,-12.16604,3.0987763,-11.728025,2.1702745,-11.66112,3.0692813,-0.7958178,7.8663087,0.2215774890988372,2152.687037532585,5290.357467296512,0.27567843,0.39804518,3071.2816182005413,0.043790255,25.24903663880386,0.015916802,6.0
-193.20988,84.206795,13.563186,30.24658,-4.575686,6.232013,-8.236113,3.4316132,-5.772562,6.844142,-4.3925924,1.9987726,-7.597788,10.185883,-8.34041,4.095848,-7.5283012,4.807105,-4.746337,0.26747665,0.1896291333575581,2595.6166925705747,5479.223689589389,0.33875042,0.7490064,2585.8523276989145,0.06656646,23.027556318847378,0.012882247,0.0
-216.73697,107.705086,-34.225246,6.971131,-6.2457747,0.16717842,8.645899,7.950643,-14.290687,-9.297373,-5.3548236,2.3555703,-9.287197,-2.697997,-8.543633,1.9823346,-3.6822202,-3.6272812,-9.12703,0.25347048,0.1120662245639534,1753.695472905948,3894.004360465117,0.2036837,0.27363324,2002.836264636068,0.084128186,26.386664606517552,0.011669095,6.0
-56.731586,73.67167,-16.68787,13.532423,-21.712486,-4.705018,-21.912369,-1.8027188,-21.373066,1.1540552,-17.314495,4.9110847,-18.603964,0.7463303,-13.531775,1.6464456,-11.493413,1.8005176,-14.574429,12.382231,0.1815441042877907,2604.0539410491365,5986.355661791425,0.3552882,0.58033526,2848.661983534383,0.14517729,23.53776557541563,0.021665901,1.0
-143.48706,95.42926,-3.730915,0.5037711,-23.157906,-10.443901,-17.914785,0.7747999,-15.85111,-7.8809705,-23.040241,-1.7032166,-8.648521,3.7388976,-3.699006,7.018046,-8.144153,4.395083,-1.4675909,10.225873,0.1067064861918604,2360.556272983152,4673.982047147529,0.29214743,0.5020689,2167.258227067183,0.1315044,25.37776612168707,0.0061155898,1.0
-19.93008,77.02219,-30.373129,22.878965,-9.199279,4.7889094,-16.096209,-3.8202472,-21.808449,4.686345,-18.44108,-6.420235,-14.336721,1.0786144,-14.191186,0.52194804,-12.870953,2.1674418,-12.511157,3.9767838,0.1837209302325581,2416.329999712329,5403.081281795058,0.37519532,0.53996015,2732.1898275502176,0.16109481,22.898553865821903,0.028217804,6.0
-239.33145,90.21419,-79.78855,56.657368,-7.0230556,24.314049,12.91051,-13.050838,11.288938,-1.4663932,-18.26704,8.502936,-1.1341212,9.198116,4.850295,4.32672,2.0652304,3.2782915,-1.4735396,4.7467866,0.1052643531976744,1778.3948748297894,4169.929823764535,0.3916511,0.5813086,2212.729963459889,0.043364882,23.02011999572569,0.0019575648,0.0
-71.84637,86.87829,-22.798546,30.32307,-10.461666,16.317642,-7.2080326,8.433041,-14.453672,2.009187,-11.996827,3.0646167,-8.987324,-0.32078275,-13.253985,-1.3043791,-13.698576,0.8949554,-11.986496,-0.7547413,0.1367403252180232,2406.091145285978,5297.543547874273,0.44816214,0.4804376,2546.3604858526287,0.09989896,21.958340955446538,0.028205158,6.0
-185.97244,62.00905,-27.066446,10.985959,-22.634491,7.4442415,-12.565098,22.006105,-4.3980694,-6.8208146,-21.763771,-4.0854726,-10.237327,8.90872,-6.0939736,2.1866128,-8.117995,5.220056,-9.610701,-2.463278,0.1246150526889534,2404.0344523393187,5450.879985010901,0.2112707,0.27848157,2506.452924268596,0.07992158,29.947035210838088,0.0027398653,6.0
-94.42881,66.21455,-5.1510487,22.153307,-15.297704,21.21156,-25.911037,5.0634165,-14.5925,6.2640204,-14.57544,1.0096158,-10.986477,1.197905,-15.340413,0.7175103,-12.344422,-1.3934048,-11.889859,4.4512253,0.1901412609011628,2687.452108443931,6410.48464752907,0.41015756,0.6454607,3111.332141220181,0.11836841,22.536869986874407,0.033710297,1.0
-328.30356,37.47266,-34.618412,-23.293123,-20.146618,5.332037,-20.841778,21.148926,4.3557196,12.875494,-3.6250436,18.668674,-0.9275899,6.2617817,-6.279684,0.9646337,-6.735164,-2.6705306,-8.044775,-4.175599,0.1504735192587209,2408.8067992555957,5666.212016260901,0.22153036,0.28369164,2880.1933653215087,0.048377972,25.63457785792949,0.01647254,2.0
0.2466388,62.966644,0.68472284,7.9037986,-15.967078,3.0876753,-24.954128,-2.8997905,-29.10709,-4.4645915,-18.34252,-7.4007998,-15.925831,-6.5067115,-11.756454,-0.17787504,-14.670533,0.5944728,-3.6640193,11.449135,0.1480752634447674,2896.951680799277,6843.6024936409885,0.27002147,0.45975643,3118.3350976903903,0.274,22.324404092510274,0.030678462,1.0
-22.004824,14.933806,-39.63253,-14.381295,-50.913044,-1.3949218,-25.409283,7.43463,-1.8584976,9.242505,-10.4177,10.0609455,-5.3046017,2.1128254,-13.810619,4.767697,-15.179848,-4.2604504,-12.0750885,5.701155,0.3392260174418605,2686.93551103566,7224.614995912064,0.49355096,0.60760677,4009.0784742506416,0.1598826,24.657046218622877,0.05276561,0.0
-94.29063,97.37849,-4.1778717,15.052943,-2.6749892,5.4801984,-14.470841,2.2779293,-9.111935,8.693906,-10.159874,2.3784192,-8.435782,3.0232308,-12.981789,1.8834343,-9.426826,0.43527967,-12.331688,4.490824,0.1027888808139534,2511.40426789991,5017.987486373547,0.42067686,0.6137536,2298.3558960432183,0.12948258,20.73069656812451,0.021232551,1.0
-218.36978,76.258575,-1.5460443,12.651943,-6.4987383,8.036492,-10.517253,2.512101,-10.474042,-3.551291,-14.628627,-6.171183,-8.546786,-4.917432,-13.992508,-3.3652117,-12.399118,1.2069285,-6.339275,13.374492,0.1299725199854651,2662.471001814198,5850.5712890625,0.23599792,0.29685396,2628.336571056554,0.058169138,30.27570367153184,0.00323277,6.0
30.63536,56.405907,-13.830689,21.858236,-7.925948,20.726915,-4.311465,4.402339,-1.7582582,7.7246094,-6.1552505,8.066439,-3.9511855,11.931568,-2.0259871,8.548281,-4.6179843,4.524101,-7.4191546,9.755858,0.1625613190406976,2587.260470248927,6047.324672965116,0.3622124,0.6333244,3088.383357599537,0.37809268,20.88494308560796,0.039296847,1.0
-34.264656,60.741543,-2.6325476,14.512423,-25.064432,4.9188876,-28.201668,-3.5281625,-30.053644,-7.072024,-14.054876,-0.3213821,-15.9260845,2.5808234,-10.838558,5.173818,-9.617037,2.1964812,-8.2014675,0.39861387,0.164174918241279,2627.368047041437,6225.7497956031975,0.25981218,0.44790578,3177.1138330255726,0.23191276,21.97207028580169,0.031454712,1.0
-121.78368,68.627,-80.46275,6.1283145,-17.552147,-7.5625024,-30.061085,3.1127486,-7.657301,18.431917,-7.3934417,20.909557,3.4317133,10.850686,-1.3080755,10.577995,1.686184,9.442161,-2.0883052,10.249613,0.1843488826308139,1961.7458968625724,4340.442746184593,0.48850712,0.6009965,2556.8892944432923,0.07137707,22.97817801329837,0.014202583,0.0
-178.50023,86.49487,-12.527474,13.448901,-15.78528,-7.852537,-17.576448,-14.42764,-28.67467,-15.517439,-21.271025,-3.9578917,-12.563661,-2.5504518,-21.844044,-1.3165152,-5.9988985,0.248063,-9.121606,-1.0505356,0.1088685501453488,2236.9513804378057,4251.831111464389,0.2860217,0.49460885,2119.6580018275663,0.08634708,25.55070161935049,0.0047169016,2.0
-24.24395,51.340008,-30.443089,-9.082069,-35.167118,-14.049633,-24.367403,-5.863162,-4.701875,10.462993,-11.19966,1.9871144,-0.82138425,7.8926735,2.8329697,7.9418864,-5.967919,1.4171895,-14.332583,4.41316,0.1852516351744186,2360.5544734643067,5665.160394712936,0.21350344,0.3263773,3161.638640341885,0.4052197,23.732192728621012,0.019537864,0.0
-143.99335,62.48223,-18.569138,7.535461,-26.180891,5.6484613,-11.452918,2.5318196,-22.3578,3.3613272,-9.163052,1.4074543,-16.74789,-4.3787093,-12.293271,8.699939,-5.87318,-0.7886639,-14.923928,10.185487,0.133619867369186,2533.012862495243,5776.482047147529,0.2441886,0.3222059,2709.171925264979,0.110721685,27.664617372573712,0.0038956727,6.0
-38.765785,83.15714,-9.074186,3.633317,-28.140493,5.5216026,-26.999702,-0.054790124,-19.164637,-3.5419707,-18.91491,0.52820766,-14.31012,-6.5638647,-12.850386,1.3713955,-13.838563,-2.9408493,-7.632385,4.501162,0.14970703125,2574.909621580837,5822.452931958575,0.3675718,0.55787927,2670.9070752042826,0.1806112,22.63070081584671,0.023545938,1.0
-83.353836,98.12384,-21.788483,18.576477,-12.394003,13.906729,-15.348842,-10.689662,-22.465935,-1.916839,-10.7093725,6.1156006,-11.888013,0.7856739,-9.041202,2.194254,-8.309688,-4.8438134,-14.871066,-1.0087729,0.1186795966569767,2102.699612709236,4102.976585210756,0.27455336,0.48229748,2026.131280463172,0.18347807,25.739916593829903,0.0050317636,6.0
6.9803815,70.79164,-5.888025,3.5756094,-19.281498,-1.4222087,-30.093973,-2.2226815,-25.01476,-1.4508055,-20.643927,-3.5142024,-12.166972,0.6269927,-13.8135605,-1.864988,-14.39752,0.72355646,-12.322369,2.961723,0.173121820494186,2826.656601828005,6699.405148528343,0.3955627,0.5878371,3099.1744380331847,0.22930561,21.05633286644656,0.042561185,4.0
-9.02716,74.2756,2.3844364,16.124252,-9.377785,4.8484583,-11.840911,6.451595,-10.1365185,11.448584,-10.331124,-0.5458542,-16.753445,7.414029,-1.5941176,7.536574,-9.885234,6.6366625,-6.785019,2.2656631,0.173035519622093,2845.8263898931864,6752.036303143169,0.3223203,0.5956048,3038.7087291980265,0.21139683,22.299831626249045,0.03779931,1.0
-24.491316,76.944115,3.0159733,27.72395,-10.228184,8.419055,-10.266036,8.6970415,-14.918902,4.173881,-11.041737,0.6046057,-10.469336,4.065445,-10.125608,4.399872,-9.96214,2.1112502,-12.146752,2.68832,0.1452534520348837,2725.9736677234423,6073.114439498547,0.38634712,0.60133153,2729.794631891126,0.1960814,22.73745464861499,0.029763347,6.0
-119.271484,50.84165,-53.868816,-9.97515,-38.2308,-15.908692,-35.140102,-12.875829,-27.35096,-6.413606,-14.872762,-3.232606,-19.973719,-1.9649922,-13.61255,-0.9681623,-13.822565,-3.493989,-9.704136,9.113154,0.1454056140988372,2364.929583281959,5473.114269167878,0.24573317,0.4277825,2734.4743437082616,0.11726324,26.919420253642738,0.009228146,6.0
-43.389534,94.32828,-12.672303,25.247036,-11.793013,2.5837004,-21.635643,-4.1254506,-21.977728,-5.816915,-13.117314,-0.1641356,-19.783743,-2.684627,-14.512535,2.5135717,-10.103409,-4.5643296,-15.076308,-0.16856505,0.1124704760174418,2357.876274611689,4826.116631086483,0.32035506,0.44924808,2245.501802907741,0.2142324,24.134403287293143,0.01182761,6.0
-106.426445,102.42461,-27.277376,8.049771,-14.3159275,1.6313953,-21.567398,-9.39827,-24.047194,-7.897533,-16.57932,0.8441285,-13.12394,-3.9481573,-14.259154,1.328296,-11.77886,2.513128,-5.2685485,4.1516323,0.0949082485465116,2182.6803493213592,4203.7820221656975,0.28631964,0.40243867,2027.1715723282675,0.12865214,25.089607364066744,0.009295992,6.0
-70.40482,84.80991,-5.685522,33.14174,-3.4012096,8.488447,-13.670577,4.5791006,-7.1125774,-0.8080649,-17.91552,8.537903,-11.5078125,3.1516469,-9.307356,2.1952257,-8.155364,-2.0401323,-11.619124,-8.454488,0.0950104469476744,2402.5314745154706,4791.989007994186,0.2692944,0.42344967,2189.429396280929,0.23581827,25.68368463348909,0.005478402,6.0
-47.672737,92.576065,1.0370262,8.489818,-6.273064,12.3750105,-5.556885,7.7934413,-13.33274,-1.0124449,-19.01885,-0.39591423,-13.813448,2.283515,-9.727759,10.4213505,-7.505601,5.16868,-9.4600525,0.031055184,0.1034191042877906,2704.578766121593,5766.64187409157,0.27865836,0.5464677,2437.3314561543384,0.21523218,24.68169595520045,0.011604162,6.0
-258.09903,133.76933,-13.797883,17.691956,2.071032,12.248844,-7.642065,0.92331815,-6.9607844,5.377596,-5.3182516,1.8330007,-4.049053,-1.3941822,-6.9374127,-2.606668,-5.926729,-2.232449,-5.1164765,-1.9455383,0.0517827943313953,1698.714946405057,2621.71755768532,0.26043373,0.33800253,1331.246117750283,0.071723826,25.721888696041173,0.0010703056,6.0
-179.49104,108.18187,-10.187784,10.905519,-13.409607,17.47585,-5.8097596,1.0682255,-19.833492,-6.980084,-9.248028,-0.86846536,-13.584573,1.1473488,-8.907919,-6.5730166,-10.286514,-3.5488508,-4.449569,1.8688093,0.0765522801598837,1882.44189688274,3076.3435683139537,0.22212307,0.3505417,1594.912471988835,0.14296976,28.075163645077215,0.0017389711,6.0
-109.56147,64.49617,-30.756899,14.839901,-29.63718,-9.952445,-26.084309,-8.891088,-25.705889,-5.262063,-29.804375,3.1293008,-20.37714,-7.4412045,-30.158625,-3.2527285,-25.485708,-8.582511,-22.964626,-0.35595262,0.1421114189680232,2307.9017275122164,4932.731025163517,0.27414164,0.2991626,2439.084272308732,0.16139035,31.11055662536937,0.0039316094,6.0
-184.44463,57.84367,-17.66047,19.956923,-32.776344,-9.792268,-35.847332,-15.49345,-26.020054,-9.810777,-28.576252,-9.712344,-29.12592,-7.7346673,-21.548105,-12.139994,-22.166672,-1.8736098,-14.195351,-12.503218,0.127272211119186,2344.2655799263925,4948.430232558139,0.19318497,0.25498107,2387.5981665455706,0.077750824,30.2044540261229,0.0037979174,6.0
-163.38297,28.733818,-28.33745,25.91834,-14.809866,27.113806,-10.554683,2.8502076,-26.29727,-4.31596,-4.6771984,8.508894,-5.99102,3.568389,-13.712164,-0.37372482,-8.629999,-0.20765778,-4.54009,18.763947,0.2725881177325581,2368.441562669817,6149.907851108285,0.25100258,0.3952558,3450.191770141768,0.09887384,29.750863531118597,0.010432913,6.0
-161.59982,78.65932,-19.22139,13.832855,-11.982049,3.5016718,-16.093664,1.7104259,-6.262142,8.592552,-8.685273,1.3235548,-9.212332,2.47876,-15.324571,2.5790849,-11.757751,3.2209225,-5.132095,-1.1009915,0.1198639625726744,2410.6893990818226,4994.751657885175,0.33102116,0.43345422,2355.8213730931084,0.07921116,26.29018788517373,0.009805639,6.0
